REGION,LOCATION_NAME,LATITUDE,LONGITUDE,WIND SPEED,WIND DIRECTION,POW
Assam,South Salmara,25.92,90.02,8.347916666666666,81.31944444444444,1569.0317031040156
Assam,Tinsukia,27.5,95.37,4.201449275362319,78.6304347826087,146.32846350724202
Assam,Udalguri,26.77,92.13,6.92463768115942,107.6304347826087,912.0684612355992
Bihar,Araria,26.15,87.52,8.028260869565218,169.46376811594203,1385.454820038819
Bihar,Arwal,25.25,84.68,5.793478260869565,100.85507246376811,659.2677426153574
Bihar,Ballia,25.75,84.17,7.444202898550724,214.0144927536232,1074.1833527672547
Bihar,Banka,24.88,86.92,5.8673913043478265,211.52173913043478,491.08547462288993
Bihar,Begusarai,25.42,86.13,7.662318840579711,208.268115942029,1242.4804564225647
Bihar,Bhabua,25.05,83.62,5.971739130434782,214.41304347826087,535.4641356613123
Bihar,Bhagalpur,25.25,87.0,7.715217391304348,204.3695652173913,1254.3647006968934
Bihar,Bhojpur,25.58,84.13,5.8999999999999995,289.3333333333333,500.5447071477569
Bihar,Buddha Gaya,24.7,84.98,5.089855072463768,89.95652173913044,436.0262924947642
Bihar,Buxar,25.58,83.98,7.06231884057971,219.92028985507247,958.6052931233398
Bihar,Darbhanga,26.17,85.9,8.258695652173913,210.40579710144928,1494.2795754414606
Bihar,Gaya,24.78,85.0,4.828260869565217,83.05072463768116,349.490202539957
Bihar,Gopalganj,26.47,84.43,8.002173913043478,205.20289855072463,1173.9270679196206
Bihar,Jamui,24.92,86.22,6.11231884057971,217.07971014492753,577.6550889825605
Bihar,Katihar,25.53,87.58,8.365942028985508,192.65942028985506,1600.1295766231344
Bihar,Khagaria,25.5,86.48,7.392753623188407,212.7608695652174,1090.841196632532
Bihar,Lakhisarai,25.18,86.08,7.4601449275362315,206.95652173913044,1115.0137159060152
Bihar,Madhubani,26.37,86.08,7.893478260869565,201.3768115942029,1310.7358065525766
Bihar,Munger,25.38,86.47,7.389855072463768,212.44202898550725,1035.8314642961557
Bihar,Muzaffarpur,26.12,85.4,8.181159420289855,213.6159420289855,1453.9362891303763
Bihar,Nawada,24.88,85.53,7.12536231884058,197.7608695652174,961.5439748746644
Bihar,Patna,25.6,85.12,5.841304347826087,102.6376811594203,618.4832959402053
Bihar,Purnia,25.78,87.47,8.29927536231884,191.3840579710145,1514.894252519611
Bihar,Saharsa,25.88,86.6,8.37463768115942,195.81884057971016,1606.1168450239147
Bihar,Samastipur,25.85,85.78,8.532608695652174,210.02173913043478,1666.6278858232129
Bihar,Saran,24.48,86.3,7.761029411764706,234.9558823529412,1303.6260113942265
Bihar,Sheohar,26.52,85.3,7.403623188405797,198.1086956521739,1087.5949983224982
Bihar,Sitamarhi,26.6,85.48,7.403623188405797,198.1086956521739,1087.5949983224982
Bihar,Siwan,26.22,84.37,7.877536231884057,210.6014492753623,1374.8209076661215
Bihar,Supaul,26.12,86.6,8.326086956521738,195.31159420289856,1559.9023355777315
Chandigarh,Chandigarh,30.74,76.79,6.279710144927536,74.90579710144928,588.7733223934019
Chhattisgarh,Balod,20.73,81.2,6.402898550724638,176.0,674.376344931675
Chhattisgarh,Baloda Bazar,21.67,82.17,6.994202898550725,159.1304347826087,901.9727945188532
Chhattisgarh,Bastar,19.2,81.93,5.793617021276596,138.18439716312056,473.6537881060747
Chhattisgarh,Bilaspur,22.08,82.15,6.656521739130435,165.86231884057972,783.9274147772229
Chhattisgarh,Dhamtari,20.71,81.55,6.402898550724638,176.0,674.376344931675
Chhattisgarh,Durg,21.18,81.28,7.010869565217392,143.36231884057972,906.37049717405
Chhattisgarh,Gariaband,20.64,82.06,5.004347826086956,175.2608695652174,292.4292368076915
Chhattisgarh,Gumla,23.05,84.55,5.871014492753623,252.2463768115942,490.6359494296963
Chhattisgarh,Janjgir,22.02,82.57,6.761594202898551,158.1014492753623,791.7231973241489
Chhattisgarh,Jashpur,22.9,84.15,5.631159420289856,251.65217391304347,441.4968597922271
Chhattisgarh,Kanker,20.27,81.49,6.437037037037037,180.45925925925926,694.073983817009
Chhattisgarh,Kondagaon,19.6,81.67,6.061594202898551,149.2536231884058,571.0847500402866
Chhattisgarh,Korba,22.35,82.68,6.36376811594203,114.78985507246377,693.0166265586115
Chhattisgarh,Mahasamund,21.1,82.1,6.610144927536232,157.6304347826087,764.8614646094592
Chhattisgarh,Malkangiri,18.35,81.9,4.114492753623188,118.17391304347827,113.36469595730522
Chhattisgarh,Mungeli,22.07,81.68,7.121014492753623,229.78985507246378,996.4332795233681
Chhattisgarh,Nagar,23.270000000000003,82.45,5.113736263736264,146.76373626373626,321.40860800214296
Chhattisgarh,Pendra,22.77,81.95,5.75,297.5,376.27188204793566
Chhattisgarh,Raigarh,21.9,83.4,5.38768115942029,137.91304347826087,363.0960911138173
Chhattisgarh,Raipur,21.23,81.63,6.923913043478261,152.97826086956522,885.2776032258107
Chhattisgarh,Siang,22.6,83.05,6.074666666666666,105.99555555555555,620.0187958419416
Chhattisgarh,Sukma,18.4,81.67,4.1173913043478265,117.41304347826087,122.46519617599097
Chhattisgarh,Surguja,23.12,83.2,5.2,115.8840579710145,406.6333845694914
Dadra and Nagar Haveli,Dadra,20.32,72.97,9.28768115942029,118.31159420289855,2036.9283125350082
Daman and Diu,Daman,20.42,72.85,9.564492753623188,114.39855072463769,2139.547985541989
Daman and Diu,Diu,20.7,70.98,13.406521739130435,196.02173913043478,3545.1184414118325
Delhi,New Delhi,28.6,77.2,5.267391304347826,104.47826086956522,453.66355501108364
Delhi,Shahdara,28.67,77.32,5.267391304347826,105.4927536231884,453.66355501108364
Goa,Chandel,15.730000000000002,73.88,8.697826086956521,131.07246376811594,1711.3645991519318
Goa,Goa,15.4,73.8,10.297931034482758,153.01379310344828,2541.6667593412653
Gujarat,Amreli,21.62,71.23,12.237681159420289,188.1159420289855,3432.825397917808
Gujarat,Anand,22.57,72.93,11.202898550724637,143.36231884057972,2925.837438824572
Gujarat,Bharuch,21.7,72.97,11.084782608695653,120.44202898550725,2825.398931370834
Gujarat,Bhavnagar,21.77,72.15,14.428260869565216,205.55797101449275,3562.0743664944616
Gujarat,Dohad,22.83,74.27,9.976086956521739,146.3985507246377,2364.106591628758
Gujarat,Dwarka,22.24,68.97,17.89855072463768,185.16666666666666,3555.760413437755
Gujarat,Gandhinagar,23.22,72.68,7.6326086956521735,122.20289855072464,1224.7286260447631
Gujarat,Jamnagar,22.47,70.07,14.935507246376812,154.02898550724638,3564.555127862961
Gujarat,Junagadh,21.52,70.47,7.5978260869565215,147.68115942028984,1224.2987563573301
Gujarat,Kheda,22.75,72.68,7.682608695652174,122.07246376811594,1240.0081862493423
Gujarat,Mahesana,23.6,72.4,9.968840579710145,138.59420289855072,2363.220651863512
Gujarat,Morbi,22.82,70.83,13.215217391304348,144.41304347826087,3513.4237777526378
Gujarat,Narayanpur,21.22,73.72,5.622222222222223,161.44444444444446,433.40713998509295
Gujarat,Navsari,20.85,72.92,10.931159420289855,115.85507246376811,2787.053088523217
Gujarat,Patan,23.83,72.12,10.038405797101449,135.79710144927537,2355.126033189632
Gujarat,Porbandar,21.63,69.6,15.789855072463768,165.15942028985506,3563.8825443302303
Gujarat,Rajkot,22.3,70.78,12.559420289855073,149.29710144927537,2984.5230082833127
